"","Alveolar.bipotent.progenitor","Alveolar.macrophage.Ear2.high","Alveolar.macrophage.Pclaf.high","AT1.cell","AT2.cell","B.cell","Basophil","Ciliated.cell","Clara.cell","Dendritic.cell.Gngt2.high","Dendritic.cell.H2.M2.high","Dendritic.cell.Mgl2.high","Dendritic.cell.Tubb5.high","Dendritic.cell.Naaa.high","Endothelial.cell.Kdr.high","Endothelial.cell.Tmem100.high","Endothelial.cell.Vwf.high","Eosinophil","IgA.producing.B.cell","Interstitial.macrophage","Monocyte.progenitor","Neutrophil","NK.cell","Nuocyte","Plasmacytoid.dendritic.cell","Stromal.cell.Acta2.high","Stromal.cell.Dcn.high","Stromal.cell.Inmt.high","T.cell.Cd8b1.high"
"Trappc2",0.03125,0.012024048,0,0.055214724,0.019306931,0.008595989,0,0.046296296,0.03030303,0.00621118,0,0.00621118,0,0.016129032,0.028846154,0.020979021,0.054054054,0.003773585,0,0.013392857,0,0,0.010909091,0,0.016949153,0.032258065,0.010928962,0.017964072,0.008695652
"Trappc2l",0.0625,0.186372745,0.222222222,0.116564417,0.126732673,0.063037249,0,0.166666667,0.151515152,0.105590062,0.047619048,0.068322981,0.033333333,0.064516129,0.048076923,0.034965035,0.081081081,0.052830189,0.033333333,0.107142857,0.076923077,0.085714286,0.083636364,0.086092715,0.105084746,0.096774194,0.120218579,0.143712575,0.030434783
"Trappc3",0.21875,0.096192385,0.111111111,0.055214724,0.083663366,0.041547278,0,0.064814815,0.072727273,0.055900621,0.142857143,0.049689441,0.066666667,0.048387097,0.096153846,0.027972028,0.081081081,0.049056604,0.066666667,0.058035714,0.153846154,0.028571429,0.047272727,0.033112583,0.027118644,0.032258065,0.103825137,0.095808383,0.039130435
"Trappc4",0.09375,0.104208417,0.111111111,0.110429448,0.128217822,0.050143266,0,0.092592593,0.096969697,0.068322981,0.095238095,0.074534161,0.2,0.11827957,0.096153846,0.097902098,0.175675676,0.018867925,0.133333333,0.066964286,0,0.028571429,0.090909091,0.072847682,0.077966102,0.064516129,0.098360656,0.071856287,0.017391304
"Trappc5",0.125,0.0501002,0.138888889,0.067484663,0.05,0.047277937,0,0.101851852,0.048484848,0.037267081,0.142857143,0.049689441,0.166666667,0.059139785,0.057692308,0.076923077,0.054054054,0.018867925,0.033333333,0.040178571,0.153846154,0.014285714,0.036363636,0.039735099,0.077966102,0,0.054644809,0.035928144,0.023913043
"Trappc6a",0.0625,0.110220441,0.111111111,0.085889571,0.097524752,0.047277937,0.214285714,0.333333333,0.145454545,0.049689441,0,0.031055901,0.1,0.059139785,0.076923077,0.048951049,0.081081081,0.033962264,0.133333333,0.0625,0.230769231,0.014285714,0.058181818,0.092715232,0.098305085,0.032258065,0.038251366,0.065868263,0.047826087
"Trappc6b",0.1875,0.054108216,0.055555556,0.067484663,0.102970297,0.058739255,0,0.111111111,0.072727273,0.068322981,0.047619048,0.031055901,0.2,0.048387097,0.086538462,0.055944056,0.081081081,0.018867925,0.066666667,0.075892857,0,0.085714286,0.047272727,0.079470199,0.057627119,0.048387097,0.169398907,0.143712575,0.030434783
"Trappc8",0,0.024048096,0,0.018404908,0.017821782,0.004297994,0,0.027777778,0.024242424,0,0,0.00621118,0,0.010752688,0.048076923,0.034965035,0.013513514,0,0,0.022321429,0,0,0.010909091,0,0.006779661,0,0.016393443,0.017964072,0
"Trappc9",0.0625,0.016032064,0.027777778,0.012269939,0.013861386,0.005730659,0,0,0.024242424,0,0,0.01242236,0,0.005376344,0,0,0,0.00754717,0.033333333,0.008928571,0,0.028571429,0.018181818,0.013245033,0.010169492,0.016129032,0.010928962,0.005988024,0.006521739
"Trat1",0,0,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0.006993007,0,0,0,0,0,0,0,0.026490066,0.003389831,0.032258065,0,0,0.023913043
"Trbc1",0.03125,0.034068136,0.027777778,0.036809816,0.034653465,0.034383954,0,0.018518519,0.054545455,0.01863354,0,0.01863354,0.033333333,0.02688172,0.028846154,0.027972028,0.054054054,0.045283019,0.033333333,0.044642857,0.076923077,0.071428571,0.276363636,0.437086093,0.027118644,0.080645161,0.016393443,0.035928144,0.493478261
"Trdc",0,0.004008016,0,0.006134969,0.003960396,0.007163324,0,0.009259259,0,0,0,0,0,0.032258065,0,0.013986014,0,0,0,0.004464286,0,0.014285714,0.058181818,0.324503311,0.010169492,0,0,0.005988024,0.026086957
"Trdmt1",0,0.004008016,0.027777778,0,0.004455446,0.005730659,0,0.018518519,0,0,0,0,0.033333333,0.005376344,0,0.013986014,0.013513514,0,0,0.008928571,0.076923077,0,0.003636364,0.006622517,0.006779661,0.016129032,0.032786885,0,0.002173913
"Trem1",0.09375,0.138276553,0.138888889,0.030674847,0.016831683,0.031518625,0,0.018518519,0.018181818,0.111801242,0,0.062111801,0.1,0.080645161,0.019230769,0.006993007,0.027027027,1.135849057,0,0.022321429,0,0.914285714,0.032727273,0.026490066,0.047457627,0,0.010928962,0.017964072,0.017391304
"Trem2",0.03125,0.068136273,0.055555556,0,0.004455446,0.007163324,0.071428571,0,0,0.031055901,0,0.01863354,0,0,0,0,0,0.011320755,0,0.21875,0.076923077,0.014285714,0.003636364,0.006622517,0.033898305,0,0.010928962,0,0.008695652
"Trem3",0,0.012024048,0,0.006134969,0.001485149,0.00286533,0,0,0,0.086956522,0,0,0,0,0,0,0,0.101886792,0,0.004464286,0.230769231,0.4,0.007272727,0,0.027118644,0,0,0.005988024,0.002173913
"Treml1",0,0,0,0,0.001485149,0,0,0.027777778,0,0,0,0,0,0,0,0.027972028,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treml2",0,0.002004008,0,0,0.000990099,0.031518625,0,0,0.006060606,0.01242236,0,0,0.033333333,0,0,0,0,0.011320755,0,0,0.076923077,0.028571429,0.010909091,0.006622517,0.003389831,0,0,0,0.004347826
"Treml4",0,0.018036072,0,0,0.002970297,0.005730659,0,0,0,0.260869565,0.095238095,0,0,0.016129032,0.019230769,0,0,0.011320755,0,0.004464286,0,0.014285714,0.018181818,0,0.020338983,0,0,0,0.002173913
"Trerf1",0,0.054108216,0.027777778,0.012269939,0.001485149,0.004297994,0,0.018518519,0,0,0,0.093167702,0.033333333,0.069892473,0.038461538,0.006993007,0.027027027,0.00754717,0,0.053571429,0.076923077,0,0,0.006622517,0.010169492,0,0.032786885,0.011976048,0.006521739
"Trf",0.09375,0.881763527,0.694444444,0.085889571,0.378217822,0.063037249,0.214285714,0.453703704,1.606060606,0.161490683,0.142857143,0.683229814,0.4,0.47311828,0.038461538,0.076923077,0.040540541,0.237735849,0.4,1.008928571,0.230769231,0.171428571,0.058181818,0.066225166,0.223728814,0.080645161,0.142076503,0.179640719,0.036956522
"Triap1",0.09375,0.052104208,0.027777778,0.085889571,0.062871287,0.022922636,0,0.055555556,0.042424242,0.031055901,0,0.01242236,0.166666667,0.048387097,0.048076923,0.06993007,0.081081081,0.018867925,0.033333333,0.084821429,0,0.014285714,0.021818182,0.013245033,0.037288136,0.032258065,0.038251366,0.053892216,0.015217391
"Trib1",0.0625,0.156312625,0.333333333,0.055214724,0.040594059,0.028653295,0.071428571,0.101851852,0.054545455,0.068322981,0,0.093167702,0.1,0.053763441,0.028846154,0.048951049,0.027027027,0.369811321,0.133333333,0.09375,0,0.285714286,0.018181818,0.01986755,0.108474576,0.064516129,0.049180328,0.041916168,0.019565217
"Trib2",0,0.008016032,0,0,0.005445545,0.010028653,0,0.074074074,0.018181818,0.00621118,0,0,0,0,0.25,0.104895105,0.054054054,0.003773585,0,0,0,0,0.003636364,0.026490066,0.003389831,0,0.010928962,0.017964072,0.032608696
"Trib3",0,0.002004008,0,0,0.00990099,0,0,0.009259259,0,0,0,0,0,0,0.009615385,0.006993007,0.027027027,0.00754717,0,0,0,0,0,0,0,0,0,0,0.002173913
"Tril",0.03125,0.002004008,0,0.030674847,0.004455446,0,0,0,0.006060606,0,0,0,0,0,0.009615385,0.013986014,0.013513514,0.003773585,0,0.004464286,0,0,0,0,0,0.032258065,0.032786885,0.083832335,0
"Trim11",0,0.032064128,0.027777778,0.036809816,0.034158416,0.037249284,0,0.111111111,0.012121212,0.00621118,0.047619048,0.02484472,0.033333333,0.037634409,0.028846154,0.055944056,0.040540541,0.026415094,0.066666667,0.035714286,0,0.028571429,0.014545455,0.026490066,0.020338983,0.016129032,0.010928962,0.023952096,0.006521739
"Trim13",0.03125,0.012024048,0,0.018404908,0.015346535,0,0,0.064814815,0.03030303,0.00621118,0,0,0,0,0.019230769,0,0.013513514,0.003773585,0,0,0,0,0.003636364,0,0,0,0.005464481,0.017964072,0.015217391
"Trim14",0,0.004008016,0.027777778,0,0.002475248,0.00286533,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0.004464286,0,0,0,0.013245033,0,0,0,0,0.004347826
"Trim16",0,0.01002004,0.027777778,0.165644172,0.003465347,0,0,0,0.006060606,0,0,0.037267081,0,0.010752688,0.105769231,0.083916084,0.027027027,0,0,0,0.076923077,0.028571429,0.007272727,0.006622517,0,0.016129032,0.010928962,0.011976048,0.004347826
"Trim2",0.09375,0.004008016,0,0.024539877,0.063366337,0.00286533,0,0.037037037,0.024242424,0.00621118,0,0.00621118,0,0.005376344,0.028846154,0.048951049,0.027027027,0.011320755,0,0.017857143,0,0,0.010909091,0.006622517,0.006779661,0.096774194,0.027322404,0.005988024,0.004347826
"Trim21",0,0.002004008,0,0.006134969,0.002475248,0,0,0,0,0,0,0,0,0.005376344,0,0.006993007,0,0,0,0,0,0,0,0,0,0,0.010928962,0,0
"Trim23",0.03125,0.008016032,0.055555556,0.012269939,0.006930693,0,0,0.009259259,0,0.00621118,0,0,0.033333333,0.005376344,0,0.013986014,0.013513514,0.003773585,0,0,0,0,0,0.006622517,0.010169492,0.016129032,0,0.017964072,0.002173913
"Trim24",0.03125,0.006012024,0,0,0.013861386,0.012893983,0,0,0.012121212,0,0,0,0.066666667,0.005376344,0,0.020979021,0.040540541,0,0,0.008928571,0.076923077,0,0.003636364,0,0.006779661,0,0.038251366,0.017964072,0.008695652
"Trim25",0.03125,0.204408818,0.277777778,0.030674847,0.031683168,0.067335244,0,0.046296296,0.042424242,0.080745342,0.047619048,0.031055901,0.033333333,0.075268817,0.048076923,0.034965035,0.027027027,0.045283019,0.033333333,0.040178571,0.153846154,0.014285714,0.010909091,0.01986755,0.13220339,0.016129032,0.027322404,0.02994012,0.032608696
"Trim26",0.03125,0.022044088,0.027777778,0.061349693,0.027722772,0.054441261,0,0.018518519,0.042424242,0.049689441,0.047619048,0.01863354,0.033333333,0.037634409,0.009615385,0.034965035,0.054054054,0.01509434,0,0.022321429,0.076923077,0,0.061818182,0.033112583,0.040677966,0.016129032,0.038251366,0.017964072,0.02173913
"Trim27",0.0625,0.038076152,0.027777778,0.012269939,0.045544554,0.035816619,0,0.009259259,0.03030303,0.055900621,0.095238095,0.01863354,0.166666667,0.064516129,0.019230769,0.034965035,0.027027027,0.018867925,0.166666667,0.040178571,0.076923077,0.028571429,0.054545455,0.013245033,0.044067797,0,0.027322404,0.011976048,0.026086957
"Trim28",0.21875,0.042084168,0.083333333,0.061349693,0.066336634,0.034383954,0.071428571,0.148148148,0.054545455,0.01242236,0.047619048,0.01863354,0.266666667,0.059139785,0.067307692,0.034965035,0.054054054,0.030188679,0.133333333,0.026785714,0.230769231,0.014285714,0.029090909,0.039735099,0.027118644,0.112903226,0.114754098,0.089820359,0.058695652
"Trim29",0.03125,0.054108216,0.027777778,0,0.000990099,0.001432665,0,0.009259259,0.006060606,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0.007272727,0.006622517,0.006779661,0,0,0,0
"Trim3",0,0.01002004,0,0.122699387,0.026237624,0.008595989,0,0.055555556,0.096969697,0,0.047619048,0.00621118,0.066666667,0.016129032,0.048076923,0.048951049,0,0.003773585,0,0.017857143,0,0,0.014545455,0,0.003389831,0.016129032,0.021857923,0.041916168,0.004347826
"Trim30a",0.03125,0.026052104,0,0.018404908,0.004950495,0.042979943,0.071428571,0,0.012121212,0.031055901,0,0.02484472,0.133333333,0.075268817,0.038461538,0.020979021,0.040540541,0.022641509,0.033333333,0.044642857,0.076923077,0,0.029090909,0.013245033,0.084745763,0,0.038251366,0.017964072,0.030434783
"Trim30b",0.03125,0.004008016,0,0,0.001980198,0.015759312,0,0.009259259,0,0,0,0,0,0.010752688,0.019230769,0,0.013513514,0.067924528,0,0,0,0.071428571,0,0,0.013559322,0,0,0.011976048,0
"Trim30d",0,0.006012024,0.027777778,0.018404908,0.001980198,0,0,0,0.006060606,0,0,0.01863354,0,0.010752688,0,0,0,0.022641509,0.033333333,0.013392857,0,0,0.021818182,0.006622517,0.013559322,0.016129032,0.005464481,0,0.006521739
"Trim32",0.03125,0.006012024,0,0,0.011386139,0.00286533,0,0,0.006060606,0,0,0,0,0,0,0.020979021,0.013513514,0.003773585,0,0.004464286,0,0,0.007272727,0,0,0.016129032,0.010928962,0.023952096,0.008695652
"Trim33",0.0625,0.006012024,0,0.024539877,0.021287129,0.011461318,0.071428571,0.055555556,0.018181818,0.01242236,0,0.031055901,0.033333333,0.005376344,0.009615385,0.006993007,0.013513514,0,0.066666667,0.008928571,0,0.014285714,0.014545455,0.006622517,0,0.032258065,0.005464481,0.017964072,0.010869565
"Trim34a",0.0625,0.012024048,0,0.030674847,0.012871287,0.041547278,0,0.046296296,0.006060606,0.01242236,0.095238095,0.00621118,0.066666667,0.016129032,0.009615385,0.006993007,0.013513514,0.022641509,0,0.008928571,0,0,0.018181818,0.01986755,0.020338983,0.016129032,0.010928962,0.047904192,0.008695652
"Trim35",0,0.01002004,0,0.018404908,0.020792079,0.017191977,0,0.046296296,0.018181818,0.01242236,0.142857143,0.02484472,0.033333333,0.112903226,0.028846154,0.083916084,0.081081081,0.003773585,0,0.017857143,0,0,0.018181818,0.039735099,0.006779661,0.032258065,0.109289617,0.083832335,0.013043478
"Trim36",0,0.004008016,0,0,0.001980198,0.004297994,0,0,0,0.00621118,0.047619048,0.00621118,0.066666667,0.016129032,0,0,0,0.003773585,0,0.022321429,0,0,0,0.006622517,0.003389831,0,0,0,0.006521739
"Trim37",0,0.004008016,0,0.006134969,0.01039604,0,0,0.037037037,0.03030303,0,0,0.00621118,0.033333333,0,0.009615385,0.034965035,0.054054054,0,0,0.004464286,0.076923077,0,0.003636364,0,0,0,0.010928962,0,0.006521739
"Trim39",0,0.012024048,0,0.012269939,0.015346535,0.015759312,0,0.009259259,0.018181818,0.00621118,0,0,0,0.010752688,0.009615385,0.027972028,0,0.022641509,0,0.008928571,0,0.014285714,0.018181818,0.013245033,0.013559322,0.016129032,0,0.017964072,0.019565217
"Trim41",0.03125,0.032064128,0,0.024539877,0.025247525,0.004297994,0,0.055555556,0.036363636,0.01242236,0,0.031055901,0,0.02688172,0.038461538,0.027972028,0.027027027,0.00754717,0,0.035714286,0,0.014285714,0.014545455,0,0.010169492,0,0.016393443,0.05988024,0.004347826
"Trim44",0,0.022044088,0.027777778,0.024539877,0.047029703,0.005730659,0,0.064814815,0.042424242,0.00621118,0,0.00621118,0,0.021505376,0,0.020979021,0.040540541,0.003773585,0.066666667,0.013392857,0,0,0.007272727,0.01986755,0.003389831,0.016129032,0.043715847,0.005988024,0.010869565
"Trim45",0,0,0,0,0.002970297,0,0,0.018518519,0,0.00621118,0.047619048,0,0,0,0,0,0.013513514,0,0,0,0,0,0,0,0.003389831,0.016129032,0,0.005988024,0.002173913
"Trim46",0,0.012024048,0,0.006134969,0.006930693,0.001432665,0,0,0,0,0,0,0,0,0,0.006993007,0,0,0,0,0,0,0.007272727,0.013245033,0.006779661,0,0.005464481,0,0
"Trim47",0,0.068136273,0.083333333,0,0.002475248,0.001432665,0,0.018518519,0,0.00621118,0,0.01242236,0.033333333,0.005376344,0.009615385,0.020979021,0.148648649,0,0,0.196428571,0,0.014285714,0,0,0.003389831,0.032258065,0.103825137,0.065868263,0.002173913
"Trim56",0,0.01002004,0,0.012269939,0.031188119,0.011461318,0.071428571,0.018518519,0.024242424,0.01863354,0,0.01863354,0.066666667,0.005376344,0.019230769,0.020979021,0.027027027,0.00754717,0,0.008928571,0,0,0.007272727,0,0.010169492,0.016129032,0.016393443,0.023952096,0.006521739
"Trim59",0,0.002004008,0.027777778,0,0.004455446,0.018624642,0.142857143,0,0.006060606,0.01242236,0.047619048,0.01242236,0.233333333,0.016129032,0.009615385,0.006993007,0,0.011320755,0,0,0.076923077,0,0.007272727,0,0.010169492,0.016129032,0.005464481,0,0.017391304
"Trim6",0,0.002004008,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.006993007,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0
"Trim62",0.0625,0.004008016,0,0,0.01980198,0,0,0.018518519,0.006060606,0,0,0,0,0,0,0.020979021,0,0,0,0,0,0,0.010909091,0,0.006779661,0.016129032,0,0.011976048,0.006521739
"Trim65",0,0.014028056,0.027777778,0,0.007425743,0.004297994,0,0.009259259,0.006060606,0.01863354,0,0,0,0.005376344,0.009615385,0.006993007,0.027027027,0.003773585,0,0.004464286,0,0,0.007272727,0.006622517,0.013559322,0,0,0,0.006521739
"Trim68",0.03125,0.004008016,0,0.006134969,0.014356436,0.005730659,0,0.092592593,0.018181818,0,0,0,0,0,0,0.020979021,0,0.003773585,0,0,0,0,0.003636364,0.013245033,0,0,0.005464481,0.011976048,0.004347826
"Trim7",0,0.002004008,0,0,0.005445545,0.028653295,0,0.018518519,0.006060606,0.00621118,0.047619048,0.01242236,0,0.021505376,0,0,0.027027027,0.00754717,0,0.008928571,0,0.014285714,0.014545455,0,0.003389831,0,0.005464481,0,0
"Trim8",0.03125,0.026052104,0,0.09202454,0.051980198,0.011461318,0,0.046296296,0.036363636,0.01242236,0.047619048,0.043478261,0.066666667,0.005376344,0.057692308,0.090909091,0.013513514,0.011320755,0.033333333,0.058035714,0,0.014285714,0.014545455,0.026490066,0.037288136,0.016129032,0.032786885,0.047904192,0.010869565
"Trio",0,0.018036072,0.027777778,0.024539877,0.013861386,0.004297994,0,0.046296296,0.012121212,0.00621118,0,0.01242236,0,0.032258065,0.028846154,0.020979021,0.013513514,0.00754717,0,0.008928571,0,0,0.010909091,0.006622517,0.003389831,0.016129032,0.054644809,0,0
"Triobp",0,0.016032064,0.083333333,0.024539877,0.027227723,0.008595989,0,0.046296296,0.012121212,0.043478261,0,0.02484472,0,0.021505376,0.019230769,0.048951049,0.081081081,0.018867925,0.033333333,0.03125,0,0.142857143,0.029090909,0.026490066,0.020338983,0.032258065,0.098360656,0.023952096,0.010869565
"Trip10",0.0625,0.008016032,0,0.012269939,0.017821782,0.001432665,0,0.018518519,0,0.00621118,0.047619048,0.02484472,0.033333333,0,0.019230769,0.027972028,0.040540541,0.003773585,0,0.017857143,0,0.014285714,0,0.006622517,0,0.016129032,0.087431694,0.023952096,0.002173913
"Trip11",0,0.016032064,0.055555556,0.018404908,0.036138614,0.021489971,0,0.046296296,0.006060606,0.01242236,0,0.00621118,0.066666667,0.005376344,0.009615385,0,0,0.003773585,0.033333333,0.008928571,0.076923077,0.028571429,0.010909091,0,0.016949153,0.032258065,0.038251366,0.023952096,0.013043478
"Trip12",0.03125,0.06012024,0.083333333,0.055214724,0.060891089,0.048710602,0,0.064814815,0.024242424,0.037267081,0.095238095,0.055900621,0.033333333,0.043010753,0.048076923,0.055944056,0.040540541,0.003773585,0.033333333,0.053571429,0,0,0.029090909,0.052980132,0.047457627,0.032258065,0.038251366,0.065868263,0.026086957
"Trip13",0,0.01002004,0.027777778,0.006134969,0,0,0,0,0,0,0,0,0.033333333,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0
"Trip4",0,0.02004008,0.027777778,0.018404908,0.01980198,0.011461318,0,0.083333333,0,0.037267081,0,0.01242236,0.033333333,0.010752688,0,0.034965035,0.013513514,0,0,0.013392857,0,0,0.036363636,0.039735099,0.010169492,0.048387097,0.071038251,0.047904192,0.019565217
"Trip6",0.09375,0.006012024,0,0.012269939,0.047524752,0.007163324,0,0.027777778,0.054545455,0.01242236,0,0.01863354,0,0.016129032,0.019230769,0.006993007,0.054054054,0.01509434,0,0.017857143,0,0.028571429,0.014545455,0.006622517,0.003389831,0.161290323,0.114754098,0.107784431,0.004347826
"Triqk",0,0,0,0,0.002970297,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010928962,0.005988024,0.002173913
"Trit1",0,0.002004008,0,0.012269939,0.004455446,0.014326648,0,0.055555556,0.018181818,0,0,0.01242236,0,0.021505376,0,0,0,0,0,0.017857143,0.076923077,0.014285714,0,0.006622517,0,0.016129032,0,0.023952096,0.004347826
"Trmo",0,0.006012024,0,0,0.004950495,0.011461318,0,0,0.006060606,0.00621118,0,0.01242236,0,0,0,0,0,0,0,0.004464286,0,0,0.007272727,0.006622517,0.003389831,0,0.005464481,0,0.004347826
"Trmt1",0.03125,0.072144289,0.083333333,0.024539877,0.037623762,0.022922636,0,0.074074074,0.024242424,0,0,0.037267081,0,0.016129032,0,0.062937063,0.054054054,0.003773585,0.033333333,0.026785714,0.076923077,0.014285714,0.025454545,0.006622517,0.013559322,0.032258065,0.038251366,0,0.02173913
"Trmt10a",0,0.01002004,0.055555556,0,0.007425743,0.015759312,0,0.027777778,0.018181818,0.00621118,0,0.031055901,0.066666667,0.02688172,0.009615385,0.020979021,0,0.00754717,0,0.004464286,0,0,0.010909091,0.013245033,0.037288136,0,0.016393443,0.047904192,0.010869565
"Trmt10b",0,0.01002004,0,0.006134969,0.004950495,0.007163324,0,0.009259259,0,0.01242236,0,0,0,0.005376344,0,0.006993007,0.013513514,0,0.066666667,0.013392857,0,0,0.014545455,0.006622517,0.006779661,0.016129032,0.005464481,0.005988024,0.008695652
"Trmt10c",0,0.008016032,0.027777778,0.006134969,0.014356436,0.008595989,0,0.018518519,0.006060606,0.01242236,0,0.01863354,0.033333333,0.005376344,0.009615385,0.013986014,0.013513514,0,0,0.013392857,0.307692308,0.014285714,0.014545455,0.013245033,0.010169492,0,0.010928962,0.011976048,0.013043478
"Trmt11",0,0.018036072,0,0.006134969,0.011881188,0.014326648,0,0,0.012121212,0,0,0.00621118,0,0.021505376,0.028846154,0,0.027027027,0.003773585,0.033333333,0.004464286,0.076923077,0.014285714,0.010909091,0.006622517,0.010169492,0.016129032,0.010928962,0.011976048,0.004347826
"Trmt112",0.40625,0.24248497,0.527777778,0.159509202,0.153960396,0.137535817,0,0.416666667,0.2,0.124223602,0.095238095,0.236024845,0.466666667,0.215053763,0.076923077,0.104895105,0.162162162,0.037735849,0.033333333,0.191964286,0.692307692,0.042857143,0.127272727,0.231788079,0.152542373,0.14516129,0.18579235,0.155688623,0.15
"Trmt12",0,0.006012024,0,0.012269939,0.002970297,0.004297994,0,0.037037037,0.012121212,0,0,0.00621118,0,0.016129032,0,0.006993007,0.013513514,0,0,0.008928571,0.076923077,0,0,0.006622517,0.003389831,0,0,0,0.004347826
